From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Ontology (cellular component)	Gene Ontology (biological process)	Gene Ontology IDs	Gene Ontology (molecular function)	Gene Ontology (GO)	Gene Names (primary)
KAK2557411.1	A0AAD9Q9Z2	unreviewed	A0AAD9Q9Z2_ACRCE	DUF3504 domain-containing protein	P5673_020528	Acropora cervicornis (Staghorn coral)	252		DNA integration [GO:0015074]; DNA recombination [GO:0006310]	GO:0003677; GO:0006310; GO:0015074	DNA binding [GO:0003677]	DNA binding [GO:0003677]; DNA integration [GO:0015074]; DNA recombination [GO:0006310]	
RMX43113.1	A0A3M6TNX4	unreviewed	A0A3M6TNX4_POCDA	AP complex subunit beta	pdam_00006900	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	955	clathrin adaptor complex [GO:0030131]; cytoplasmic vesicle [GO:0031410]; endomembrane system [GO:0012505]	intracellular protein transport [GO:0006886]; vesicle-mediated transport [GO:0016192]	GO:0006886; GO:0012505; GO:0016192; GO:0030131; GO:0030276; GO:0031410	clathrin binding [GO:0030276]	clathrin adaptor complex [GO:0030131]; cytoplasmic vesicle [GO:0031410]; endomembrane system [GO:0012505]; clathrin binding [GO:0030276]; intracellular protein transport [GO:0006886]; vesicle-mediated transport [GO:0016192]	
RMX39637.1	A0A3M6TDX0	unreviewed	A0A3M6TDX0_POCDA	Uncharacterized protein	pdam_00003987	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	121						
CAH3156215.1	A0AAU9XTP6	unreviewed	A0AAU9XTP6_9CNID	Uncharacterized protein	PMEA_00029376	Pocillopora meandrina	526	membrane [GO:0016020]		GO:0016020		membrane [GO:0016020]	
CAH3127409.1	A0AAU9WVN4	unreviewed	A0AAU9WVN4_9CNID	HAT C-terminal dimerisation domain-containing protein	PMEA_00012545	Pocillopora meandrina	1029			GO:0046983	protein dimerization activity [GO:0046983]	protein dimerization activity [GO:0046983]	
CAH3156219.1	A0AAU9XTM2	unreviewed	A0AAU9XTM2_9CNID	Uncharacterized protein	PMEA_00029382	Pocillopora meandrina	544	membrane [GO:0016020]		GO:0016020		membrane [GO:0016020]	
CAH3116205.1	A0AAU9WG94	unreviewed	A0AAU9WG94_9CNID	C2H2-type domain-containing protein	PMEA_00006979	Pocillopora meandrina	134						
RMX40257.1	A0A3M6TFS5	unreviewed	A0A3M6TFS5_POCDA	Uncharacterized protein	pdam_00019167	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	2873	plasma membrane [GO:0005886]	adenylate cyclase-activating G protein-coupled receptor signaling pathway [GO:0007189]; hormone-mediated signaling pathway [GO:0009755]	GO:0004672; GO:0005524; GO:0005886; GO:0007189; GO:0008528; GO:0009755	ATP binding [GO:0005524]; G protein-coupled peptide receptor activity [GO:0008528]; protein kinase activity [GO:0004672]	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; G protein-coupled peptide receptor activity [GO:0008528]; protein kinase activity [GO:0004672]; adenylate cyclase-activating G protein-coupled receptor signaling pathway [GO:0007189]; hormone-mediated signaling pathway [GO:0009755]	
CAH3129337.1	A0AAU9Y5P0	unreviewed	A0AAU9Y5P0_9CNID	Thoeris protein ThsB TIR-like domain-containing protein	PMEA_00009934 PMEA_00013898	Pocillopora meandrina	158						
CAH3106119.1	A0AAU9W6M8	unreviewed	A0AAU9W6M8_9CNID	F-box domain-containing protein	PMEA_00001334	Pocillopora meandrina	179						
CAH3138259.1	A0AAU9X638	unreviewed	A0AAU9X638_9CNID	non-specific serine/threonine protein kinase (EC 2.7.11.1)	PMEA_00018562	Pocillopora meandrina	463	cytoplasm [GO:0005737]	Wnt signaling pathway [GO:0016055]	GO:0004674; GO:0005524; GO:0005737; GO:0016055	ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]; Wnt signaling pathway [GO:0016055]	
RMX59531.1	A0A3M6V0S2	unreviewed	A0A3M6V0S2_POCDA	Ig-like domain-containing protein	pdam_00003603	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	230	membrane [GO:0016020]		GO:0016020		membrane [GO:0016020]	
CAH3155593.1	A0AAU9XTS4	unreviewed	A0AAU9XTS4_9CNID	Ankyrin repeat family A protein 2	PMEA_00028115	Pocillopora meandrina	264						
RMX50485.1	A0A3M6U9Y2	unreviewed	A0A3M6U9Y2_POCDA	Uncharacterized protein	pdam_00009238	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	191						
PFX14536.1	A0A2B4RBL8	unreviewed	A0A2B4RBL8_STYPI	Uncharacterized protein K02A2.6	K02A2.6 AWC38_SpisGene21297	Stylophora pistillata (Smooth cauliflower coral)	1189		DNA integration [GO:0015074]	GO:0003676; GO:0015074	nucleic acid binding [GO:0003676]	nucleic acid binding [GO:0003676]; DNA integration [GO:0015074]	K02A2.6
CAH3038922.1	A0AAU9VWT5	unreviewed	A0AAU9VWT5_9CNID	G-protein coupled receptors family 1 profile domain-containing protein	PMEA_00021990	Pocillopora meandrina	309	plasma membrane [GO:0005886]		GO:0004930; GO:0005886	G protein-coupled receptor activity [GO:0004930]	plasma membrane [GO:0005886]; G protein-coupled receptor activity [GO:0004930]	
RMX53829.1	A0A3M6UJT9	unreviewed	A0A3M6UJT9_POCDA	G-protein coupled receptors family 1 profile domain-containing protein	pdam_00000388	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	406	ciliary membrane [GO:0060170]; endosome [GO:0005768]		GO:0004930; GO:0005768; GO:0060170	G protein-coupled receptor activity [GO:0004930]	ciliary membrane [GO:0060170]; endosome [GO:0005768]; G protein-coupled receptor activity [GO:0004930]	
CAH3141915.1	A0AAU9XAP0	unreviewed	A0AAU9XAP0_9CNID	Uncharacterized protein	PMEA_00019970	Pocillopora meandrina	135						
RMX43464.1	A0A3M6TQD0	unreviewed	A0A3M6TQD0_POCDA	Uncharacterized protein	pdam_00001880	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	121	membrane [GO:0016020]		GO:0016020		membrane [GO:0016020]	
RMX48569.1	A0A3M6U4T6	unreviewed	A0A3M6U4T6_POCDA	Ubiquitin-like domain-containing protein	pdam_00024782	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	195						
CAH3144260.1	A0AAU9XDJ9	unreviewed	A0AAU9XDJ9_9CNID	Tudor domain-containing protein	PMEA_00020948	Pocillopora meandrina	971	membrane [GO:0016020]; mitochondrion [GO:0005739]		GO:0003723; GO:0005739; GO:0016020	RNA binding [GO:0003723]	membrane [GO:0016020]; mitochondrion [GO:0005739]; RNA binding [GO:0003723]	
CAH3041055.1	A0AAU9VZS9	unreviewed	A0AAU9VZS9_9CNID	SCP domain-containing protein	PMEA_00028820	Pocillopora meandrina	398						
CAH3130934.1	A0AAU9WZA3	unreviewed	A0AAU9WZA3_9CNID	Borealin N-terminal domain-containing protein	PMEA_00014402	Pocillopora meandrina	264						
RMX41391.1	A0A3M6TJ85	unreviewed	A0A3M6TJ85_POCDA	Peptidase A2 domain-containing protein	pdam_00016826	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	190						
RMX54376.1	A0A3M6UL34	unreviewed	A0A3M6UL34_POCDA	Uncharacterized protein	pdam_00021387	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	355						
CAH3139046.1	A0AAU9X7P7	unreviewed	A0AAU9X7P7_9CNID	Hcy-binding domain-containing protein	PMEA_00018324	Pocillopora meandrina	259		methionine biosynthetic process [GO:0009086]; methylation [GO:0032259]	GO:0008270; GO:0009086; GO:0032259; GO:0047150	betaine-homocysteine S-methyltransferase activity [GO:0047150]; zinc ion binding [GO:0008270]	betaine-homocysteine S-methyltransferase activity [GO:0047150]; zinc ion binding [GO:0008270]; methionine biosynthetic process [GO:0009086]; methylation [GO:0032259]	
CAH3031632.1	A0AAU9VQ94	unreviewed	A0AAU9VQ94_9CNID	Uncharacterized protein	PMEA_00000377	Pocillopora meandrina	153						
CAH3106526.1	A0AAU9WDM7	unreviewed	A0AAU9WDM7_9CNID	Uncharacterized protein	PMEA_00001591	Pocillopora meandrina	231						
CAH3140889.1	A0AAU9X8R2	unreviewed	A0AAU9X8R2_9CNID	Solute carrier family 39 member 9	PMEA_00019471	Pocillopora meandrina	323	Golgi membrane [GO:0000139]	zinc ion transport [GO:0006829]	GO:0000139; GO:0006829; GO:0046873	metal ion transmembrane transporter activity [GO:0046873]	Golgi membrane [GO:0000139]; metal ion transmembrane transporter activity [GO:0046873]; zinc ion transport [GO:0006829]	
CAH3143629.1	A0AAU9XCH4	unreviewed	A0AAU9XCH4_9CNID	Uncharacterized protein	PMEA_00020642	Pocillopora meandrina	257						
RMX57918.1	A0A3M6UX73	unreviewed	A0A3M6UX73_POCDA	Carbohydrate sulfotransferase (EC 2.8.2.-)	pdam_00006693	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	319	Golgi membrane [GO:0000139]	carbohydrate biosynthetic process [GO:0016051]	GO:0000139; GO:0008146; GO:0016051	sulfotransferase activity [GO:0008146]	Golgi membrane [GO:0000139]; sulfotransferase activity [GO:0008146]; carbohydrate biosynthetic process [GO:0016051]	
CAH3112849.1	A0AAU9WHT4	unreviewed	A0AAU9WHT4_9CNID	Endoplasmic reticulum transmembrane protein	PMEA_00004682	Pocillopora meandrina	256	endoplasmic reticulum membrane [GO:0005789]	endoplasmic reticulum to Golgi vesicle-mediated transport [GO:0006888]; intracellular protein transport [GO:0006886]; protein localization to endoplasmic reticulum exit site [GO:0070973]	GO:0005789; GO:0006886; GO:0006888; GO:0070973		endoplasmic reticulum membrane [GO:0005789]; endoplasmic reticulum to Golgi vesicle-mediated transport [GO:0006888]; intracellular protein transport [GO:0006886]; protein localization to endoplasmic reticulum exit site [GO:0070973]	
RMX56714.1	A0A3M6UT06	unreviewed	A0A3M6UT06_POCDA	PSI domain-containing protein	pdam_00015775	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	175	cytoplasm [GO:0005737]; membrane [GO:0016020]; nucleus [GO:0005634]	protein import into nucleus [GO:0006606]	GO:0005634; GO:0005737; GO:0006606; GO:0016020		cytoplasm [GO:0005737]; membrane [GO:0016020]; nucleus [GO:0005634]; protein import into nucleus [GO:0006606]	
PFX32453.1	A0A2B4STQ9	unreviewed	A0A2B4STQ9_STYPI	Retrovirus-related Pol polyprotein from transposon 17.6	pol AWC38_SpisGene2691	Stylophora pistillata (Smooth cauliflower coral)	1422		DNA integration [GO:0015074]	GO:0003676; GO:0003964; GO:0004519; GO:0008270; GO:0015074	endonuclease activity [GO:0004519]; nucleic acid binding [GO:0003676]; RNA-directed DNA polymerase activity [GO:0003964]; zinc ion binding [GO:0008270]	endonuclease activity [GO:0004519]; nucleic acid binding [GO:0003676]; RNA-directed DNA polymerase activity [GO:0003964]; zinc ion binding [GO:0008270]; DNA integration [GO:0015074]	pol
CAH3135145.1	A0AAU9X3H8	unreviewed	A0AAU9X3H8_9CNID	EGF-like domain-containing protein	PMEA_00016043	Pocillopora meandrina	517			GO:0005524	ATP binding [GO:0005524]	ATP binding [GO:0005524]	
CAH3145129.1	A0AAU9XEH0	unreviewed	A0AAU9XEH0_9CNID	SAYSvFN domain-containing protein	PMEA_00022377	Pocillopora meandrina	142	membrane [GO:0016020]		GO:0016020		membrane [GO:0016020]	
CAH3128873.1	A0AAU9WX81	unreviewed	A0AAU9WX81_9CNID	Heat shock factor binding protein 1	PMEA_00013144	Pocillopora meandrina	114	cytosol [GO:0005829]; nucleus [GO:0005634]	cellular heat acclimation [GO:0070370]	GO:0003714; GO:0005634; GO:0005829; GO:0070370	transcription corepressor activity [GO:0003714]	cytosol [GO:0005829]; nucleus [GO:0005634]; transcription corepressor activity [GO:0003714]; cellular heat acclimation [GO:0070370]	
CAH3032139.1	A0AAU9VPZ8	unreviewed	A0AAU9VPZ8_9CNID	EGF-like domain-containing protein	PMEA_00000988	Pocillopora meandrina	1256	membrane [GO:0016020]	intein-mediated protein splicing [GO:0016539]	GO:0016020; GO:0016539		membrane [GO:0016020]; intein-mediated protein splicing [GO:0016539]	
CAH3147615.1	A0AAU9XH73	unreviewed	A0AAU9XH73_9CNID	C2H2-type domain-containing protein	PMEA_00023489	Pocillopora meandrina	1155	nucleus [GO:0005634]		GO:0000978; GO:0000981; GO:0005634; GO:0008270	DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; zinc ion binding [GO:0008270]	nucleus [GO:0005634]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; zinc ion binding [GO:0008270]	
CAH3142968.1	A0AAU9XB47	unreviewed	A0AAU9XB47_9CNID	Uncharacterized protein	PMEA_00020360	Pocillopora meandrina	1154	plasma membrane [GO:0005886]	cell surface receptor signaling pathway [GO:0007166]; negative regulation of angiogenesis [GO:0016525]	GO:0004930; GO:0005886; GO:0007166; GO:0016525	G protein-coupled receptor activity [GO:0004930]	plasma membrane [GO:0005886]; G protein-coupled receptor activity [GO:0004930]; cell surface receptor signaling pathway [GO:0007166]; negative regulation of angiogenesis [GO:0016525]	
CAB4016752.1	A0A6S7JJ92	unreviewed	A0A6S7JJ92_PARCT	RNA-directed DNA polymerase from mobile element jockey-like	PACLA_8A086593	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	222			GO:0003964	RNA-directed DNA polymerase activity [GO:0003964]	RNA-directed DNA polymerase activity [GO:0003964]	
RMX45470.1	A0A3M6TVR1	unreviewed	A0A3M6TVR1_POCDA	Uncharacterized protein	pdam_00019738	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	119						
CAH3140727.1	A0AAU9X9A0	unreviewed	A0AAU9X9A0_9CNID	ADP-ribosylation factor	PMEA_00019385	Pocillopora meandrina	220			GO:0003924; GO:0005525	GTP binding [GO:0005525]; GTPase activity [GO:0003924]	GTP binding [GO:0005525]; GTPase activity [GO:0003924]	
CAH3153757.1	A0AAU9XNB3	unreviewed	A0AAU9XNB3_9CNID	DNA-directed DNA polymerase	PMEA_00027259	Pocillopora meandrina	269						
KAK2571045.1	A0AAD9R1G5	unreviewed	A0AAD9R1G5_ACRCE	Zinc finger MYM-type protein 1	P5673_003587	Acropora cervicornis (Staghorn coral)	312						
RMX51896.1	A0A3M6UE94	unreviewed	A0A3M6UE94_POCDA	DUF4371 domain-containing protein	pdam_00012197	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	222						
CAH3147617.1	A0AAU9XGB4	unreviewed	A0AAU9XGB4_9CNID	Aspartoacylase	PMEA_00023491	Pocillopora meandrina	339	cytosol [GO:0005829]		GO:0005829; GO:0016788; GO:0016811; GO:0046872	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides [GO:0016811]; hydrolase activity, acting on ester bonds [GO:0016788]; metal ion binding [GO:0046872]	cytosol [GO:0005829]; hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides [GO:0016811]; hydrolase activity, acting on ester bonds [GO:0016788]; metal ion binding [GO:0046872]	
RMX43406.1	A0A3M6TPX3	unreviewed	A0A3M6TPX3_POCDA	DNA-directed DNA polymerase (EC 2.7.7.7)	pdam_00022673	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	440		DNA replication [GO:0006260]	GO:0000166; GO:0003677; GO:0003887; GO:0006260	DNA binding [GO:0003677]; DNA-directed DNA polymerase activity [GO:0003887]; nucleotide binding [GO:0000166]	DNA binding [GO:0003677]; DNA-directed DNA polymerase activity [GO:0003887]; nucleotide binding [GO:0000166]; DNA replication [GO:0006260]	
RMX59046.1	A0A3M6UZD2	unreviewed	A0A3M6UZD2_POCDA	Uncharacterized protein	pdam_00010001	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	327	membrane [GO:0016020]		GO:0016020		membrane [GO:0016020]	
RMX45315.1	A0A3M6TV48	unreviewed	A0A3M6TV48_POCDA	Groucho/TLE N-terminal Q-rich domain-containing protein	pdam_00000835	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	837	nucleus [GO:0005634]; transcription regulator complex [GO:0005667]	negative regulation of canonical Wnt signaling pathway [GO:0090090]	GO:0003714; GO:0005634; GO:0005667; GO:0090090	transcription corepressor activity [GO:0003714]	nucleus [GO:0005634]; transcription regulator complex [GO:0005667]; transcription corepressor activity [GO:0003714]; negative regulation of canonical Wnt signaling pathway [GO:0090090]	
CAB3980273.1	A0A6S7FT15	unreviewed	A0A6S7FT15_PARCT	Chromatin modification-related YNG2	PACLA_8A041819	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	738	nucleus [GO:0005634]		GO:0005634; GO:0008270	zinc ion binding [GO:0008270]	nucleus [GO:0005634]; zinc ion binding [GO:0008270]	
CAH3042629.1	A0AAU9VYK5	unreviewed	A0AAU9VYK5_9CNID	Poly [ADP-ribose] polymerase (PARP) (EC 2.4.2.-)	PMEA_00028918	Pocillopora meandrina	2014	cytoplasm [GO:0005737]; nucleus [GO:0005634]	negative regulation of gene expression [GO:0010629]; protein poly-ADP-ribosylation [GO:0070212]	GO:0003714; GO:0003723; GO:0003950; GO:0005634; GO:0005737; GO:0010629; GO:0070212	NAD+-protein poly-ADP-ribosyltransferase activity [GO:0003950]; RNA binding [GO:0003723]; transcription corepressor activity [GO:0003714]	cytoplasm [GO:0005737]; nucleus [GO:0005634]; NAD+-protein poly-ADP-ribosyltransferase activity [GO:0003950]; RNA binding [GO:0003723]; transcription corepressor activity [GO:0003714]; negative regulation of gene expression [GO:0010629]; protein poly-ADP-ribosylation [GO:0070212]	
CAH3149123.1	A0AAU9XJ25	unreviewed	A0AAU9XJ25_9CNID	DUF4371 domain-containing protein	PMEA_00023970	Pocillopora meandrina	234						
KAJ7350145.1	A0A9W9YHP6	unreviewed	A0A9W9YHP6_9CNID	F-box only protein 11	FBXO11_2 OS493_038221	Desmophyllum pertusum	832		regulation of apoptotic process [GO:0042981]; ubiquitin-dependent protein catabolic process [GO:0006511]	GO:0006511; GO:0008270; GO:0042981	zinc ion binding [GO:0008270]	zinc ion binding [GO:0008270]; regulation of apoptotic process [GO:0042981]; ubiquitin-dependent protein catabolic process [GO:0006511]	FBXO11_2
CAH3045368.1	A0AAU9W894	unreviewed	A0AAU9W894_9CNID	VWFC domain-containing protein	PMEA_00033517	Pocillopora meandrina	445	extracellular region [GO:0005576]		GO:0005576		extracellular region [GO:0005576]	
CAH3116035.1	A0AAU9WHY8	unreviewed	A0AAU9WHY8_9CNID	Ammonium transporter AmtB-like domain-containing protein	PMEA_00006899	Pocillopora meandrina	603	plasma membrane [GO:0005886]	ammonium homeostasis [GO:0097272]	GO:0005886; GO:0008519; GO:0097272	ammonium channel activity [GO:0008519]	plasma membrane [GO:0005886]; ammonium channel activity [GO:0008519]; ammonium homeostasis [GO:0097272]	
PFX11801.1	A0A2B4R2E5	unreviewed	A0A2B4R2E5_STYPI	RGS domain-containing protein	AWC38_SpisGene24349	Stylophora pistillata (Smooth cauliflower coral)	397						
CAH3103795.1	A0AAU9W960	unreviewed	A0AAU9W960_9CNID	Metalloendopeptidase	PMEA_00035287	Pocillopora meandrina	1014	membrane [GO:0016020]	proteolysis [GO:0006508]	GO:0004222; GO:0004252; GO:0006508; GO:0008270; GO:0016020	metalloendopeptidase activity [GO:0004222]; serine-type endopeptidase activity [GO:0004252]; zinc ion binding [GO:0008270]	membrane [GO:0016020]; metalloendopeptidase activity [GO:0004222]; serine-type endopeptidase activity [GO:0004252]; zinc ion binding [GO:0008270]; proteolysis [GO:0006508]	
RMX38584.1	A0A3M6TBD8	unreviewed	A0A3M6TBD8_POCDA	Uncharacterized protein	pdam_00008392	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	258						
CAH3148127.1	A0AAU9XGX3	unreviewed	A0AAU9XGX3_9CNID	EGF-like domain-containing protein	PMEA_00023721	Pocillopora meandrina	372						
KAJ7385612.1	A0A9W9ZPM2	unreviewed	A0A9W9ZPM2_9CNID	Profilin (EC 3.4.21.-)	CELA3B_4 OS493_015197	Desmophyllum pertusum	431	extracellular space [GO:0005615]	proteolysis [GO:0006508]	GO:0003779; GO:0004252; GO:0005615; GO:0006508	actin binding [GO:0003779]; serine-type endopeptidase activity [GO:0004252]	extracellular space [GO:0005615]; actin binding [GO:0003779]; serine-type endopeptidase activity [GO:0004252]; proteolysis [GO:0006508]	CELA3B_4
CAH3151195.1	A0AAU9XLE4	unreviewed	A0AAU9XLE4_9CNID	2-aminoethanethiol dioxygenase	PMEA_00025122	Pocillopora meandrina	257	mitochondrion [GO:0005739]		GO:0005739; GO:0016702; GO:0046872	metal ion binding [GO:0046872]; oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen [GO:0016702]	mitochondrion [GO:0005739]; metal ion binding [GO:0046872]; oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen [GO:0016702]	
