"orthoID","mcap_gene","pacu_gene","pcom_gene"
"ortho7589","Montipora_capitata_HIv3___RNAseq.g39754.t1","Pocillopora_acuta_HIv2___RNAseq.g6349.t1","Porites_compressa_HIv1___RNAseq.g8543.t1"
"ortho7590","Montipora_capitata_HIv3___RNAseq.97_t","Pocillopora_acuta_HIv2___RNAseq.g29830.t1","Porites_compressa_HIv1___TS.g20435.t1"
"ortho7591","Montipora_capitata_HIv3___RNAseq.g43953.t1","Pocillopora_acuta_HIv2___RNAseq.g7075.t1","Porites_compressa_HIv1___RNAseq.g26481.t1"
"ortho7592","Montipora_capitata_HIv3___RNAseq.g9280.t1","Pocillopora_acuta_HIv2___RNAseq.g26324.t1","Porites_compressa_HIv1___RNAseq.g10748.t1"
"ortho7593","Montipora_capitata_HIv3___RNAseq.g9282.t1","Pocillopora_acuta_HIv2___TS.g22447.t2","Porites_compressa_HIv1___RNAseq.g10750.t1"
"ortho7594","Montipora_capitata_HIv3___TS.g26062.t2","Pocillopora_acuta_HIv2___TS.g4813.t3b","Porites_compressa_HIv1___TS.g10205.t1b"
"ortho7595","Montipora_capitata_HIv3___RNAseq.3772_t","Pocillopora_acuta_HIv2___TS.g25969.t1","Porites_compressa_HIv1___RNAseq.g10662.t1"
"ortho7596","Montipora_capitata_HIv3___RNAseq.g8918.t1","Pocillopora_acuta_HIv2___RNAseq.g16045.t1","Porites_compressa_HIv1___TS.g18045.t1"
"ortho7597","Montipora_capitata_HIv3___RNAseq.g35156.t1","Pocillopora_acuta_HIv2___TS.g24307.t1","Porites_compressa_HIv1___RNAseq.g7831.t1"
"ortho7598","Montipora_capitata_HIv3___TS.g24268.t2","Pocillopora_acuta_HIv2___RNAseq.g12233.t1","Porites_compressa_HIv1___RNAseq.g16247.t2"
"ortho7599","Montipora_capitata_HIv3___RNAseq.g14867.t1","Pocillopora_acuta_HIv2___RNAseq.g14199.t1","Porites_compressa_HIv1___RNAseq.g7530.t1"
"ortho7600","Montipora_capitata_HIv3___RNAseq.g22108.t1","Pocillopora_acuta_HIv2___TS.g549.t1","Porites_compressa_HIv1___RNAseq.g5640.t1"
"ortho7601","Montipora_capitata_HIv3___RNAseq.g19141.t1","Pocillopora_acuta_HIv2___TS.g11434.t2a","Porites_compressa_HIv1___RNAseq.14827_t"
"ortho7602","Montipora_capitata_HIv3___RNAseq.g43750.t1","Pocillopora_acuta_HIv2___RNAseq.g9768.t1","Porites_compressa_HIv1___RNAseq.g24460.t1"
"ortho7603","Montipora_capitata_HIv3___RNAseq.g9402.t1","Pocillopora_acuta_HIv2___RNAseq.g17183.t1","Porites_compressa_HIv1___RNAseq.g10855.t1"
"ortho7604","Montipora_capitata_HIv3___RNAseq.g20667.t1","Pocillopora_acuta_HIv2___RNAseq.g11114.t1","Porites_compressa_HIv1___RNAseq.g14996.t1"
"ortho7605","Montipora_capitata_HIv3___RNAseq.g45312.t1","Pocillopora_acuta_HIv2___RNAseq.g559.t1","Porites_compressa_HIv1___RNAseq.g20687.t1"
"ortho7606","Montipora_capitata_HIv3___RNAseq.g16607.t1","Pocillopora_acuta_HIv2___RNAseq.g31182.t1","Porites_compressa_HIv1___RNAseq.g41490.t1"
"ortho7607","Montipora_capitata_HIv3___RNAseq.g47084.t2","Pocillopora_acuta_HIv2___RNAseq.g5394.t1","Porites_compressa_HIv1___RNAseq.g3824.t1"
"ortho7608","Montipora_capitata_HIv3___RNAseq.g18474.t1","Pocillopora_acuta_HIv2___RNAseq.g21407.t1","Porites_compressa_HIv1___RNAseq.g6808.t1"
"ortho7609","Montipora_capitata_HIv3___RNAseq.g27838.t1","Pocillopora_acuta_HIv2___RNAseq.g2358.t1","Porites_compressa_HIv1___RNAseq.g9278.t1"
"ortho7610","Montipora_capitata_HIv3___RNAseq.g7266.t1","Pocillopora_acuta_HIv2___RNAseq.g7716.t1","Porites_compressa_HIv1___RNAseq.g41372.t1"
"ortho7611","Montipora_capitata_HIv3___RNAseq.g29985.t1","Pocillopora_acuta_HIv2___RNAseq.g19298.t1","Porites_compressa_HIv1___RNAseq.g26776.t1"
"ortho7612","Montipora_capitata_HIv3___RNAseq.g37246.t1","Pocillopora_acuta_HIv2___RNAseq.g20119.t1","Porites_compressa_HIv1___RNAseq.g4354.t1"
"ortho7613","Montipora_capitata_HIv3___RNAseq.g45413.t1","Pocillopora_acuta_HIv2___RNAseq.g833.t1","Porites_compressa_HIv1___RNAseq.g38871.t1"
"ortho7614","Montipora_capitata_HIv3___RNAseq.g23239.t1","Pocillopora_acuta_HIv2___TS.g6960.t1","Porites_compressa_HIv1___RNAseq.g14575.t1"
"ortho7615","Montipora_capitata_HIv3___RNAseq.g33855.t1","Pocillopora_acuta_HIv2___TS.g6.t1","Porites_compressa_HIv1___RNAseq.g32526.t1"
"ortho7616","Montipora_capitata_HIv3___RNAseq.g18396.t1","Pocillopora_acuta_HIv2___RNAseq.g21350.t1","Porites_compressa_HIv1___RNAseq.g30572.t1"
"ortho7617","Montipora_capitata_HIv3___RNAseq.g665.t1","Pocillopora_acuta_HIv2___RNAseq.g16555.t1","Porites_compressa_HIv1___RNAseq.g39516.t1"
"ortho7618","Montipora_capitata_HIv3___RNAseq.g42322.t1","Pocillopora_acuta_HIv2___RNAseq.g8795.t1","Porites_compressa_HIv1___RNAseq.g22703.t1"
"ortho7619","Montipora_capitata_HIv3___RNAseq.g46891.t1b","Pocillopora_acuta_HIv2___RNAseq.g18005.t1","Porites_compressa_HIv1___RNAseq.g18012.t1"
"ortho7620","Montipora_capitata_HIv3___TS.g40521.t1","Pocillopora_acuta_HIv2___RNAseq.g1185.t1","Porites_compressa_HIv1___RNAseq.g15084.t1"
"ortho7621","Montipora_capitata_HIv3___RNAseq.g20880.t1","Pocillopora_acuta_HIv2___RNAseq.g10913.t1","Porites_compressa_HIv1___RNAseq.g35680.t1"
"ortho7622","Montipora_capitata_HIv3___RNAseq.g44983.t1","Pocillopora_acuta_HIv2___RNAseq.g825.t1","Porites_compressa_HIv1___RNAseq.g31566.t1"
"ortho7623","Montipora_capitata_HIv3___RNAseq.g9850.t1","Pocillopora_acuta_HIv2___TS.g30385.t1","Porites_compressa_HIv1___RNAseq.g18997.t1"
"ortho7624","Montipora_capitata_HIv3___RNAseq.g44369.t1","Pocillopora_acuta_HIv2___RNAseq.g14900.t1","Porites_compressa_HIv1___RNAseq.g29035.t1"
"ortho7625","Montipora_capitata_HIv3___RNAseq.g20193.t1","Pocillopora_acuta_HIv2___RNAseq.g26575.t1","Porites_compressa_HIv1___RNAseq.g14802.t1"
"ortho7626","Montipora_capitata_HIv3___RNAseq.g47447.t1","Pocillopora_acuta_HIv2___RNAseq.g7870.t1","Porites_compressa_HIv1___RNAseq.g30952.t1"
"ortho7627","Montipora_capitata_HIv3___RNAseq.g47355.t1","Pocillopora_acuta_HIv2___RNAseq.26338_t","Porites_compressa_HIv1___TS.g35888.t1"
"ortho7628","Montipora_capitata_HIv3___RNAseq.g48866.t1","Pocillopora_acuta_HIv2___RNAseq.g5687.t1","Porites_compressa_HIv1___RNAseq.12047_t"
"ortho7629","Montipora_capitata_HIv3___RNAseq.g19853.t1","Pocillopora_acuta_HIv2___TS.g1976.t1b","Porites_compressa_HIv1___RNAseq.g40177.t1"
"ortho7630","Montipora_capitata_HIv3___RNAseq.g8892.t1","Pocillopora_acuta_HIv2___RNAseq.g16256.t1","Porites_compressa_HIv1___RNAseq.g19227.t1"
"ortho7631","Montipora_capitata_HIv3___RNAseq.g37574.t1","Pocillopora_acuta_HIv2___TS.g17952.t1","Porites_compressa_HIv1___RNAseq.g3535.t1"
"ortho7632","Montipora_capitata_HIv3___TS.g14740.t1","Pocillopora_acuta_HIv2___RNAseq.g30878.t2c","Porites_compressa_HIv1___RNAseq.g695.t2"
"ortho7633","Montipora_capitata_HIv3___RNAseq.g8890.t1","Pocillopora_acuta_HIv2___RNAseq.g16254.t1","Porites_compressa_HIv1___RNAseq.g19225.t1"
"ortho7634","Montipora_capitata_HIv3___RNAseq.g35300.t1","Pocillopora_acuta_HIv2___RNAseq.g23793.t1","Porites_compressa_HIv1___RNAseq.g16851.t1"
"ortho7635","Montipora_capitata_HIv3___RNAseq.g20238.t1","Pocillopora_acuta_HIv2___RNAseq.g26611.t1","Porites_compressa_HIv1___RNAseq.g14750.t1"
"ortho7636","Montipora_capitata_HIv3___TS.g41809.t1","Pocillopora_acuta_HIv2___RNAseq.g15921.t1","Porites_compressa_HIv1___RNAseq.g10564.t1"
"ortho7637","Montipora_capitata_HIv3___RNAseq.g44718.t1","Pocillopora_acuta_HIv2___RNAseq.g3059.t1","Porites_compressa_HIv1___RNAseq.g31810.t1"
"ortho7638","Montipora_capitata_HIv3___RNAseq.g37234.t1","Pocillopora_acuta_HIv2___RNAseq.g20127.t1","Porites_compressa_HIv1___RNAseq.g4335.t1"
"ortho7639","Montipora_capitata_HIv3___RNAseq.g9192.t1","Pocillopora_acuta_HIv2___TS.g25948.t1","Porites_compressa_HIv1___TS.g5330.t1"
"ortho7640","Montipora_capitata_HIv3___RNAseq.g22998.t1","Pocillopora_acuta_HIv2___RNAseq.g10471.t1","Porites_compressa_HIv1___RNAseq.g20987.t1"
"ortho7641","Montipora_capitata_HIv3___RNAseq.g44121.t1","Pocillopora_acuta_HIv2___RNAseq.g14736.t1","Porites_compressa_HIv1___RNAseq.g25441.t1"
"ortho7642","Montipora_capitata_HIv3___RNAseq.g24595.t1","Pocillopora_acuta_HIv2___RNAseq.g22487.t1","Porites_compressa_HIv1___TS.g20250.t1"
"ortho7643","Montipora_capitata_HIv3___RNAseq.g14993.t1","Pocillopora_acuta_HIv2___RNAseq.g13770.t2","Porites_compressa_HIv1___RNAseq.g1377.t1"
"ortho7644","Montipora_capitata_HIv3___RNAseq.g565.t2","Pocillopora_acuta_HIv2___TS.g25153.t1","Porites_compressa_HIv1___RNAseq.g27542.t1"
"ortho7645","Montipora_capitata_HIv3___TS.g35187.t2","Pocillopora_acuta_HIv2___TS.g29023.t1","Porites_compressa_HIv1___RNAseq.g40165.t1"
"ortho7646","Montipora_capitata_HIv3___RNAseq.g4924.t1","Pocillopora_acuta_HIv2___RNAseq.g2187.t1","Porites_compressa_HIv1___RNAseq.g20567.t1"
"ortho7647","Montipora_capitata_HIv3___TS.g7784.t2","Pocillopora_acuta_HIv2___TS.g3670.t2","Porites_compressa_HIv1___RNAseq.g15819.t1"
"ortho7648","Montipora_capitata_HIv3___RNAseq.g44123.t1","Pocillopora_acuta_HIv2___TS.g19999.t1","Porites_compressa_HIv1___TS.g18258.t1"
"ortho7649","Montipora_capitata_HIv3___RNAseq.g3445.t1","Pocillopora_acuta_HIv2___TS.g19754.t2","Porites_compressa_HIv1___RNAseq.g28863.t1"
"ortho7650","Montipora_capitata_HIv3___TS.g44802.t1","Pocillopora_acuta_HIv2___TS.g22559.t1","Porites_compressa_HIv1___RNAseq.g9927.t1"
"ortho7651","Montipora_capitata_HIv3___RNAseq.g749.t1a","Pocillopora_acuta_HIv2___RNAseq.g3311.t3","Porites_compressa_HIv1___RNAseq.g22464.t1"
"ortho7652","Montipora_capitata_HIv3___RNAseq.g8898.t1","Pocillopora_acuta_HIv2___RNAseq.g16262.t1","Porites_compressa_HIv1___RNAseq.g19234.t1"
"ortho7653","Montipora_capitata_HIv3___RNAseq.g44455.t1","Pocillopora_acuta_HIv2___RNAseq.g15282.t1","Porites_compressa_HIv1___RNAseq.g31686.t1"
"ortho7654","Montipora_capitata_HIv3___RNAseq.g12060.t1","Pocillopora_acuta_HIv2___RNAseq.g26383.t1","Porites_compressa_HIv1___RNAseq.g10481.t1"
"ortho7655","Montipora_capitata_HIv3___RNAseq.g30171.t1","Pocillopora_acuta_HIv2___RNAseq.g30805.t1","Porites_compressa_HIv1___RNAseq.g631.t1"
"ortho7656","Montipora_capitata_HIv3___RNAseq.g6719.t2","Pocillopora_acuta_HIv2___RNAseq.g1794.t1","Porites_compressa_HIv1___RNAseq.g41071.t1"
"ortho7657","Montipora_capitata_HIv3___RNAseq.g40807.t1","Pocillopora_acuta_HIv2___RNAseq.g12706.t1","Porites_compressa_HIv1___RNAseq.g37313.t1"
"ortho7658","Montipora_capitata_HIv3___RNAseq.g13106.t1","Pocillopora_acuta_HIv2___RNAseq.g25318.t1","Porites_compressa_HIv1___TS.g11908.t1b"
"ortho7659","Montipora_capitata_HIv3___RNAseq.g39338.t1","Pocillopora_acuta_HIv2___RNAseq.g29059.t1","Porites_compressa_HIv1___RNAseq.g25057.t1"
"ortho7660","Montipora_capitata_HIv3___RNAseq.g18482.t1","Pocillopora_acuta_HIv2___RNAseq.g6737.t1","Porites_compressa_HIv1___TS.g9961.t1"
"ortho7661","Montipora_capitata_HIv3___RNAseq.g45056.t1","Pocillopora_acuta_HIv2___RNAseq.g9589.t2","Porites_compressa_HIv1___RNAseq.g38496.t1"
"ortho7662","Montipora_capitata_HIv3___RNAseq.g6190.t1","Pocillopora_acuta_HIv2___RNAseq.g7464.t1","Porites_compressa_HIv1___RNAseq.g21757.t1"
"ortho7663","Montipora_capitata_HIv3___RNAseq.g6487.t1","Pocillopora_acuta_HIv2___TS.g27116.t1a","Porites_compressa_HIv1___RNAseq.g41139.t1"
"ortho7664","Montipora_capitata_HIv3___RNAseq.g39830.t1","Pocillopora_acuta_HIv2___RNAseq.g6306.t1","Porites_compressa_HIv1___RNAseq.g24989.t1"
"ortho7665","Montipora_capitata_HIv3___TS.g5543.t1","Pocillopora_acuta_HIv2___RNAseq.g23040.t1","Porites_compressa_HIv1___RNAseq.g17097.t1"
"ortho7666","Montipora_capitata_HIv3___RNAseq.g34049.t1","Pocillopora_acuta_HIv2___RNAseq.g11846.t1","Porites_compressa_HIv1___TS.g1303.t1"
"ortho7667","Montipora_capitata_HIv3___RNAseq.g46640.t1","Pocillopora_acuta_HIv2___RNAseq.3688_t","Porites_compressa_HIv1___TS.g35418.t1"
"ortho7668","Montipora_capitata_HIv3___RNAseq.g23386.t1","Pocillopora_acuta_HIv2___RNAseq.g21836.t1","Porites_compressa_HIv1___RNAseq.g14315.t1"
"ortho7669","Montipora_capitata_HIv3___RNAseq.g9619.t1","Pocillopora_acuta_HIv2___TS.g7552.t3","Porites_compressa_HIv1___RNAseq.g10990.t1"
"ortho7670","Montipora_capitata_HIv3___TS.g8679.t1","Pocillopora_acuta_HIv2___TS.g10825.t1","Porites_compressa_HIv1___RNAseq.g37874.t1"
"ortho7671","Montipora_capitata_HIv3___RNAseq.g30038.t1","Pocillopora_acuta_HIv2___RNAseq.g19245.t1","Porites_compressa_HIv1___TS.g24174.t1a"
"ortho7672","Montipora_capitata_HIv3___RNAseq.g8804.t1","Pocillopora_acuta_HIv2___TS.g26295.t2","Porites_compressa_HIv1___TS.g23102.t1c"
"ortho7673","Montipora_capitata_HIv3___RNAseq.g29160.t1","Pocillopora_acuta_HIv2___RNAseq.g12070.t1","Porites_compressa_HIv1___RNAseq.g7172.t1"
"ortho7674","Montipora_capitata_HIv3___RNAseq.g45436.t1","Pocillopora_acuta_HIv2___RNAseq.g1021.t1","Porites_compressa_HIv1___RNAseq.25053_t"
"ortho7675","Montipora_capitata_HIv3___TS.g15357.t1","Pocillopora_acuta_HIv2___RNAseq.g8709.t1","Porites_compressa_HIv1___TS.g30240.t1"
"ortho7676","Montipora_capitata_HIv3___RNAseq.g30186.t1","Pocillopora_acuta_HIv2___RNAseq.g30811.t1","Porites_compressa_HIv1___TS.g24222.t1"
"ortho7677","Montipora_capitata_HIv3___TS.g21295.t1","Pocillopora_acuta_HIv2___RNAseq.g25136.t1","Porites_compressa_HIv1___RNAseq.g29508.t1"
"ortho7678","Montipora_capitata_HIv3___RNAseq.g41442.t1","Pocillopora_acuta_HIv2___RNAseq.g12518.t1","Porites_compressa_HIv1___TS.g18489.t1"
"ortho7679","Montipora_capitata_HIv3___TS.g37163.t4","Pocillopora_acuta_HIv2___TS.g7148.t1","Porites_compressa_HIv1___RNAseq.g14177.t1"
"ortho7680","Montipora_capitata_HIv3___RNAseq.g34557.t1","Pocillopora_acuta_HIv2___RNAseq.g11438.t1","Porites_compressa_HIv1___RNAseq.g40613.t1"
"ortho7681","Montipora_capitata_HIv3___RNAseq.g7296.t1","Pocillopora_acuta_HIv2___RNAseq.g15156.t1","Porites_compressa_HIv1___RNAseq.g1207.t3"
"ortho7682","Montipora_capitata_HIv3___RNAseq.g12757.t1","Pocillopora_acuta_HIv2___RNAseq.g24761.t1","Porites_compressa_HIv1___RNAseq.g6021.t2"
"ortho7683","Montipora_capitata_HIv3___RNAseq.g27598.t1","Pocillopora_acuta_HIv2___RNAseq.g12393.t1","Porites_compressa_HIv1___TS.g21861.t1"
"ortho7684","Montipora_capitata_HIv3___RNAseq.g32401.t1","Pocillopora_acuta_HIv2___RNAseq.g18991.t1","Porites_compressa_HIv1___TS.g20738.t1"
"ortho7685","Montipora_capitata_HIv3___RNAseq.g33432.t1","Pocillopora_acuta_HIv2___RNAseq.g11660.t1","Porites_compressa_HIv1___RNAseq.g30117.t1"
"ortho7686","Montipora_capitata_HIv3___RNAseq.g46396.t1","Pocillopora_acuta_HIv2___RNAseq.g5052.t1","Porites_compressa_HIv1___RNAseq.g17308.t1"
"ortho7687","Montipora_capitata_HIv3___RNAseq.g35075.t1","Pocillopora_acuta_HIv2___RNAseq.g29316.t1","Porites_compressa_HIv1___RNAseq.g24123.t1"
"ortho7688","Montipora_capitata_HIv3___RNAseq.g42121.t1","Pocillopora_acuta_HIv2___RNAseq.g14650.t1","Porites_compressa_HIv1___RNAseq.g11412.t1"
"ortho7689","Montipora_capitata_HIv3___RNAseq.g6951.t1","Pocillopora_acuta_HIv2___TS.g1098.t1","Porites_compressa_HIv1___RNAseq.g20460.t1"
"ortho7690","Montipora_capitata_HIv3___RNAseq.g49732.t1","Pocillopora_acuta_HIv2___RNAseq.g25805.t1","Porites_compressa_HIv1___RNAseq.g33779.t1"
"ortho7691","Montipora_capitata_HIv3___RNAseq.g392.t1","Pocillopora_acuta_HIv2___RNAseq.g26161.t1","Porites_compressa_HIv1___RNAseq.g24291.t1"
"ortho7692","Montipora_capitata_HIv3___TS.g26540.t1","Pocillopora_acuta_HIv2___RNAseq.g7609.t1","Porites_compressa_HIv1___RNAseq.g12993.t1"
"ortho7693","Montipora_capitata_HIv3___RNAseq.g1538.t1","Pocillopora_acuta_HIv2___TS.g16509.t1","Porites_compressa_HIv1___TS.g32586.t1"
"ortho7694","Montipora_capitata_HIv3___RNAseq.g42797.t1","Pocillopora_acuta_HIv2___RNAseq.g8279.t1","Porites_compressa_HIv1___RNAseq.g32892.t1"
"ortho7695","Montipora_capitata_HIv3___RNAseq.g20410.t1","Pocillopora_acuta_HIv2___RNAseq.g28273.t1","Porites_compressa_HIv1___RNAseq.g4843.t3"
"ortho7696","Montipora_capitata_HIv3___RNAseq.g5395.t1","Pocillopora_acuta_HIv2___TS.g6039.t1c","Porites_compressa_HIv1___TS.g20937.t1b"
"ortho7697","Montipora_capitata_HIv3___TS.g41462.t1","Pocillopora_acuta_HIv2___RNAseq.g6657.t1","Porites_compressa_HIv1___RNAseq.g6330.t1"
"ortho7698","Montipora_capitata_HIv3___RNAseq.g19273.t1","Pocillopora_acuta_HIv2___TS.g11294.t1","Porites_compressa_HIv1___RNAseq.g21401.t1"
"ortho7699","Montipora_capitata_HIv3___TS.g22696.t2","Pocillopora_acuta_HIv2___RNAseq.g25424.t1","Porites_compressa_HIv1___RNAseq.g19764.t1"
"ortho7700","Montipora_capitata_HIv3___RNAseq.g46188.t1","Pocillopora_acuta_HIv2___TS.g8028.t2","Porites_compressa_HIv1___RNAseq.g39211.t1"
"ortho7701","Montipora_capitata_HIv3___RNAseq.g10797.t2","Pocillopora_acuta_HIv2___TS.g30283.t4","Porites_compressa_HIv1___TS.g17930.t1"
"ortho7702","Montipora_capitata_HIv3___TS.g37152.t1","Pocillopora_acuta_HIv2___RNAseq.g22083.t1","Porites_compressa_HIv1___RNAseq.g14186.t1"
"ortho7703","Montipora_capitata_HIv3___RNAseq.g37051.t1","Pocillopora_acuta_HIv2___RNAseq.g17423.t2","Porites_compressa_HIv1___RNAseq.g25730.t1"
"ortho7704","Montipora_capitata_HIv3___RNAseq.g23046.t1","Pocillopora_acuta_HIv2___RNAseq.g10523.t1","Porites_compressa_HIv1___RNAseq.g20933.t1"
"ortho7705","Montipora_capitata_HIv3___RNAseq.g41499.t1","Pocillopora_acuta_HIv2___RNAseq.g9049.t1","Porites_compressa_HIv1___RNAseq.g25922.t1"
"ortho7706","Montipora_capitata_HIv3___RNAseq.g43885.t1","Pocillopora_acuta_HIv2___RNAseq.g7019.t1","Porites_compressa_HIv1___RNAseq.g26569.t1"
"ortho7707","Montipora_capitata_HIv3___TS.g44923.t1","Pocillopora_acuta_HIv2___RNAseq.g26359.t1","Porites_compressa_HIv1___RNAseq.g10466.t1"
"ortho7708","Montipora_capitata_HIv3___RNAseq.g28092.t1","Pocillopora_acuta_HIv2___TS.g13187.t1b","Porites_compressa_HIv1___TS.g35242.t2"
"ortho7709","Montipora_capitata_HIv3___RNAseq.g390.t1","Pocillopora_acuta_HIv2___TS.g25022.t1a","Porites_compressa_HIv1___RNAseq.g24292.t1a"
"ortho7710","Montipora_capitata_HIv3___RNAseq.g6824.t1","Pocillopora_acuta_HIv2___RNAseq.g14512.t1","Porites_compressa_HIv1___RNAseq.g20298.t1"
"ortho7711","Montipora_capitata_HIv3___RNAseq.g19866.t1","Pocillopora_acuta_HIv2___RNAseq.g26778.t1","Porites_compressa_HIv1___RNAseq.g21695.t1"
"ortho7712","Montipora_capitata_HIv3___RNAseq.g33138.t1","Pocillopora_acuta_HIv2___RNAseq.g30923.t1","Porites_compressa_HIv1___RNAseq.g18162.t1"
"ortho7713","Montipora_capitata_HIv3___RNAseq.g23589.t1","Pocillopora_acuta_HIv2___RNAseq.g24195.t1","Porites_compressa_HIv1___RNAseq.g5649.t1"
"ortho7714","Montipora_capitata_HIv3___RNAseq.g22917.t1","Pocillopora_acuta_HIv2___TS.g28485.t1","Porites_compressa_HIv1___RNAseq.12816_t"
"ortho7715","Montipora_capitata_HIv3___RNAseq.g15040.t1","Pocillopora_acuta_HIv2___RNAseq.g13990.t1","Porites_compressa_HIv1___RNAseq.g1470.t1"
"ortho7716","Montipora_capitata_HIv3___RNAseq.g47616.t2","Pocillopora_acuta_HIv2___TS.g6576.t2","Porites_compressa_HIv1___RNAseq.g25801.t1"
"ortho7717","Montipora_capitata_HIv3___TS.g4652.t2","Pocillopora_acuta_HIv2___TS.g9610.t1","Porites_compressa_HIv1___RNAseq.g11711.t1"
"ortho7718","Montipora_capitata_HIv3___RNAseq.g12660.t1","Pocillopora_acuta_HIv2___RNAseq.g24931.t1","Porites_compressa_HIv1___TS.g7285.t1"
"ortho7719","Montipora_capitata_HIv3___RNAseq.g48039.t1","Pocillopora_acuta_HIv2___RNAseq.g4630.t1","Porites_compressa_HIv1___RNAseq.g36685.t1"
"ortho7720","Montipora_capitata_HIv3___RNAseq.g29564.t1","Pocillopora_acuta_HIv2___RNAseq.g19861.t1","Porites_compressa_HIv1___RNAseq.g7043.t1"
"ortho7721","Montipora_capitata_HIv3___RNAseq.g45007.t1","Pocillopora_acuta_HIv2___RNAseq.g1077.t1","Porites_compressa_HIv1___RNAseq.g31612.t1"
"ortho7722","Montipora_capitata_HIv3___RNAseq.g43754.t1","Pocillopora_acuta_HIv2___RNAseq.g9763.t1","Porites_compressa_HIv1___RNAseq.g24478.t1"
"ortho7723","Montipora_capitata_HIv3___RNAseq.g12662.t1","Pocillopora_acuta_HIv2___RNAseq.g24933.t1","Porites_compressa_HIv1___RNAseq.g7627.t1"
"ortho7724","Montipora_capitata_HIv3___RNAseq.g37070.t1","Pocillopora_acuta_HIv2___RNAseq.6830_t","Porites_compressa_HIv1___RNAseq.g30225.t1"
"ortho7725","Montipora_capitata_HIv3___TS.g16814.t3","Pocillopora_acuta_HIv2___RNAseq.g18965.t1","Porites_compressa_HIv1___RNAseq.g23802.t1"
"ortho7726","Montipora_capitata_HIv3___RNAseq.g7260.t1","Pocillopora_acuta_HIv2___RNAseq.g7710.t1","Porites_compressa_HIv1___RNAseq.g41367.t1"
"ortho7727","Montipora_capitata_HIv3___RNAseq.g13104.t1","Pocillopora_acuta_HIv2___RNAseq.g25320.t1","Porites_compressa_HIv1___RNAseq.g6183.t1"
"ortho7728","Montipora_capitata_HIv3___TS.g33370.t1","Pocillopora_acuta_HIv2___TS.g19141.t2","Porites_compressa_HIv1___RNAseq.g5463.t1"
"ortho7729","Montipora_capitata_HIv3___TS.g11064.t2","Pocillopora_acuta_HIv2___TS.g29639.t1","Porites_compressa_HIv1___RNAseq.g22883.t1"
"ortho7730","Montipora_capitata_HIv3___TS.g5293.t2","Pocillopora_acuta_HIv2___TS.g9126.t1","Porites_compressa_HIv1___RNAseq.g16810.t1"
"ortho7731","Montipora_capitata_HIv3___RNAseq.g6790.t1","Pocillopora_acuta_HIv2___RNAseq.g2163.t1","Porites_compressa_HIv1___RNAseq.g20263.t1"
"ortho7732","Montipora_capitata_HIv3___RNAseq.g13363.t1","Pocillopora_acuta_HIv2___RNAseq.g31334.t1","Porites_compressa_HIv1___RNAseq.g29567.t1"
"ortho7733","Montipora_capitata_HIv3___RNAseq.g460.t1","Pocillopora_acuta_HIv2___RNAseq.g3257.t1","Porites_compressa_HIv1___RNAseq.g1298.t1"
"ortho7734","Montipora_capitata_HIv3___RNAseq.g12167.t1","Pocillopora_acuta_HIv2___RNAseq.g29679.t1","Porites_compressa_HIv1___RNAseq.g9862.t1"
"ortho7735","Montipora_capitata_HIv3___RNAseq.g18591.t1","Pocillopora_acuta_HIv2___RNAseq.g21611.t1a","Porites_compressa_HIv1___RNAseq.g12468.t1"
"ortho7736","Montipora_capitata_HIv3___RNAseq.g49482.t1","Pocillopora_acuta_HIv2___TS.g25486.t1","Porites_compressa_HIv1___RNAseq.g13517.t1"
"ortho7737","Montipora_capitata_HIv3___RNAseq.g34506.t1","Pocillopora_acuta_HIv2___RNAseq.g11748.t1","Porites_compressa_HIv1___RNAseq.g40593.t1"
"ortho7738","Montipora_capitata_HIv3___RNAseq.g44967.t1","Pocillopora_acuta_HIv2___RNAseq.g15394.t1","Porites_compressa_HIv1___RNAseq.g31544.t1"
"ortho7739","Montipora_capitata_HIv3___RNAseq.g38855.t4","Pocillopora_acuta_HIv2___TS.g18097.t2","Porites_compressa_HIv1___TS.g19533.t1"
"ortho7740","Montipora_capitata_HIv3___RNAseq.g14994.t1","Pocillopora_acuta_HIv2___RNAseq.g13771.t1","Porites_compressa_HIv1___RNAseq.g1379.t1"
"ortho7741","Montipora_capitata_HIv3___TS.g4276.t1","Pocillopora_acuta_HIv2___TS.g9464.t1","Porites_compressa_HIv1___RNAseq.g13163.t1"
"ortho7742","Montipora_capitata_HIv3___RNAseq.g361.t1","Pocillopora_acuta_HIv2___RNAseq.g26192.t1","Porites_compressa_HIv1___RNAseq.g24322.t1"
"ortho7743","Montipora_capitata_HIv3___RNAseq.g37571.t1","Pocillopora_acuta_HIv2___RNAseq.g26846.t1c","Porites_compressa_HIv1___RNAseq.g3570.t1"
"ortho7744","Montipora_capitata_HIv3___RNAseq.g14979.t1","Pocillopora_acuta_HIv2___RNAseq.g13579.t1","Porites_compressa_HIv1___RNAseq.g1360.t1"
"ortho7745","Montipora_capitata_HIv3___RNAseq.g47620.t1","Pocillopora_acuta_HIv2___RNAseq.g8021.t1","Porites_compressa_HIv1___TS.g37055.t1"
"ortho7746","Montipora_capitata_HIv3___RNAseq.g48639.t1","Pocillopora_acuta_HIv2___RNAseq.g31392.t1","Porites_compressa_HIv1___RNAseq.g17845.t1"
