From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Ontology (cellular component)	Gene Ontology (biological process)	Gene Ontology IDs	Gene Ontology (molecular function)	Gene Ontology (GO)	Gene Names (primary)
KAJ7339493.1	A0A9W9YFF8	unreviewed	A0A9W9YFF8_9CNID	Ubiquitin-like protein 5	UBL5 OS493_005891	Desmophyllum pertusum	73		protein modification process [GO:0036211]	GO:0016798; GO:0036211	hydrolase activity, acting on glycosyl bonds [GO:0016798]	hydrolase activity, acting on glycosyl bonds [GO:0016798]; protein modification process [GO:0036211]	UBL5
PFX34510.1	A0A2B4T070	unreviewed	A0A2B4T070_STYPI	Paired box protein Pax-3-B	pax3-b AWC38_SpisGene680	Stylophora pistillata (Smooth cauliflower coral)	591	nucleus [GO:0005634]	DNA integration [GO:0015074]	GO:0000978; GO:0000981; GO:0005634; GO:0015074	DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]	nucleus [GO:0005634]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; DNA integration [GO:0015074]	pax3-b
PFX21661.1	A0A2B4RVM7	unreviewed	A0A2B4RVM7_STYPI	Peptidase aspartic putative domain-containing protein	AWC38_SpisGene13841	Stylophora pistillata (Smooth cauliflower coral)	922						
KAJ7377956.1	A0A9W9ZA34	unreviewed	A0A9W9ZA34_9CNID	Secreted peptide	OS493_025272	Desmophyllum pertusum	125	membrane [GO:0016020]		GO:0016020		membrane [GO:0016020]	
KAJ7390968.1	A0A9X0A166	unreviewed	A0A9X0A166_9CNID	Uncharacterized protein	OS493_020988	Desmophyllum pertusum	1470						
KAJ7356114.1	A0A9W9YL08	unreviewed	A0A9W9YL08_9CNID	Uncharacterized protein	OS493_026493	Desmophyllum pertusum	383						
KAJ7373630.1	A0A9W9Z292	unreviewed	A0A9W9Z292_9CNID	Glycosyltransferase 61 catalytic domain-containing protein	OS493_011238	Desmophyllum pertusum	511	membrane [GO:0016020]		GO:0016020; GO:0016757	glycosyltransferase activity [GO:0016757]	membrane [GO:0016020]; glycosyltransferase activity [GO:0016757]	
PFX12213.1	A0A2B4R5X5	unreviewed	A0A2B4R5X5_STYPI	Transposon Tf2-9 polyprotein	Tf2-9 AWC38_SpisGene23868	Stylophora pistillata (Smooth cauliflower coral)	477						Tf2-9
PFX22036.1	A0A2B4RY00	unreviewed	A0A2B4RY00_STYPI	Zinc finger MYM-type protein 1	ZMYM1 AWC38_SpisGene13452	Stylophora pistillata (Smooth cauliflower coral)	1643			GO:0003677; GO:0008270	DNA binding [GO:0003677]; zinc ion binding [GO:0008270]	DNA binding [GO:0003677]; zinc ion binding [GO:0008270]	ZMYM1
KAJ7360262.1	A0A9X0CKN1	unreviewed	A0A9X0CKN1_9CNID	Uncharacterized protein	OS493_016892	Desmophyllum pertusum	248						
RMX54060.1	A0A3M6UK76	unreviewed	A0A3M6UK76_POCDA	Receptor protein-tyrosine kinase	pdam_00013141	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	1792	membrane [GO:0016020]		GO:0015276; GO:0016020	ligand-gated monoatomic ion channel activity [GO:0015276]	membrane [GO:0016020]; ligand-gated monoatomic ion channel activity [GO:0015276]	
CAB4033808.1	A0A6S7JRW8	unreviewed	A0A6S7JRW8_PARCT	Uncharacterized protein	PACLA_8A001712	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	216						
RMX37424.1	A0A3M6T812	unreviewed	A0A3M6T812_POCDA	DUF3504 domain-containing protein	pdam_00022216	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	141						
PFX11792.1	A0A2B4R6D5	unreviewed	A0A2B4R6D5_STYPI	Pro-Pol polyprotein	pol AWC38_SpisGene24361	Stylophora pistillata (Smooth cauliflower coral)	1534		DNA integration [GO:0015074]	GO:0003676; GO:0015074	nucleic acid binding [GO:0003676]	nucleic acid binding [GO:0003676]; DNA integration [GO:0015074]	pol
PIK34500.1	A0A2G8JFI5	unreviewed	A0A2G8JFI5_STIJA	Putative RNA-directed DNA polymerase from mobile element jockey-like	BSL78_28676	Stichopus japonicus (Sea cucumber)	306			GO:0003964	RNA-directed DNA polymerase activity [GO:0003964]	RNA-directed DNA polymerase activity [GO:0003964]	
KAJ7337859.1	A0A9W9YIA8	unreviewed	A0A9W9YIA8_9CNID	Myb-like domain-containing protein	OS493_008017	Desmophyllum pertusum	197						
CAB4020080.1	A0A6S7ISW8	unreviewed	A0A6S7ISW8_PARCT	Uncharacterized protein	PACLA_8A071496	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	649						
KAJ7351049.1	A0A9X0CHS0	unreviewed	A0A9X0CHS0_9CNID	Apple domain-containing protein	OS493_037112	Desmophyllum pertusum	634						
PFX17405.1	A0A2B4RMB2	unreviewed	A0A2B4RMB2_STYPI	Pogo transposable element with KRAB domain	POGK AWC38_SpisGene18272	Stylophora pistillata (Smooth cauliflower coral)	267	nucleus [GO:0005634]		GO:0003677; GO:0005634	DNA binding [GO:0003677]	nucleus [GO:0005634]; DNA binding [GO:0003677]	POGK
KAJ7373281.1	A0A9W9Z1L3	unreviewed	A0A9W9Z1L3_9CNID	Transposase	OS493_012871	Desmophyllum pertusum	407						
KAJ7363196.1	A0A9W9YQL8	unreviewed	A0A9W9YQL8_9CNID	Transposase	OS493_011477	Desmophyllum pertusum	533						
RMX40961.1	A0A3M6TI08	unreviewed	A0A3M6TI08_POCDA	Right handed beta helix domain-containing protein	pdam_00014878	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	1315	membrane [GO:0016020]		GO:0016020		membrane [GO:0016020]	
CAB4032386.1	A0A6S7JJ00	unreviewed	A0A6S7JJ00_PARCT	Endonuclease/exonuclease/phosphatase domain-containing protein	PACLA_8A003977	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	622			GO:0003824	catalytic activity [GO:0003824]	catalytic activity [GO:0003824]	
KAJ7389641.1	A0A9W9ZXF3	unreviewed	A0A9W9ZXF3_9CNID	Multiple inositol polyphosphate phosphatase 1 (EC 3.1.3.62) (EC 3.1.3.80) (2,3-bisphosphoglycerate 3-phosphatase)	OS493_029980	Desmophyllum pertusum	495	plasma membrane [GO:0005886]		GO:0003993; GO:0005886; GO:0052745	acid phosphatase activity [GO:0003993]; inositol phosphate phosphatase activity [GO:0052745]	plasma membrane [GO:0005886]; acid phosphatase activity [GO:0003993]; inositol phosphate phosphatase activity [GO:0052745]	
KAK2548103.1	A0AAD9USB7	unreviewed	A0AAD9USB7_ACRCE	DUF6589 domain-containing protein	P5673_031803	Acropora cervicornis (Staghorn coral)	1684						
KAJ7328175.1	A0A9X0CDB7	unreviewed	A0A9X0CDB7_9CNID	ARM repeat superfamily protein	OS493_025049	Desmophyllum pertusum	404						
CAB3994231.1	A0A7D9DV75	unreviewed	A0A7D9DV75_PARCT	Retrovirus-related Pol poly from transposon	PACLA_8A050854	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	261		DNA integration [GO:0015074]	GO:0003676; GO:0015074	nucleic acid binding [GO:0003676]	nucleic acid binding [GO:0003676]; DNA integration [GO:0015074]	
RMX41933.1	A0A3M6TKI0	unreviewed	A0A3M6TKI0_POCDA	Uncharacterized protein	pdam_00006666	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	85	membrane [GO:0016020]		GO:0016020		membrane [GO:0016020]	
KAJ7390722.1	A0A9W9ZZP9	unreviewed	A0A9W9ZZP9_9CNID	Uncharacterized protein	OS493_022803	Desmophyllum pertusum	1869						
KAJ7318024.1	A0A9W9Y6Z1	unreviewed	A0A9W9Y6Z1_9CNID	Integrase catalytic domain-containing protein	OS493_038318	Desmophyllum pertusum	536		DNA integration [GO:0015074]	GO:0003676; GO:0015074	nucleic acid binding [GO:0003676]	nucleic acid binding [GO:0003676]; DNA integration [GO:0015074]	
KAK2559058.1	A0AAD9QD25	unreviewed	A0AAD9QD25_ACRCE	C2H2-type domain-containing protein	P5673_018698	Acropora cervicornis (Staghorn coral)	657			GO:0008270	zinc ion binding [GO:0008270]	zinc ion binding [GO:0008270]	
KAK2550086.1	A0AAD9PWE7	unreviewed	A0AAD9PWE7_ACRCE	Integrase catalytic domain-containing protein	P5673_029273	Acropora cervicornis (Staghorn coral)	1868		DNA integration [GO:0015074]	GO:0003676; GO:0015074	nucleic acid binding [GO:0003676]	nucleic acid binding [GO:0003676]; DNA integration [GO:0015074]	
KAJ7357709.1	A0A9X0CJQ7	unreviewed	A0A9X0CJQ7_9CNID	Uncharacterized protein	OS493_023845	Desmophyllum pertusum	199						
KAK2549169.1	A0AAD9UT87	unreviewed	A0AAD9UT87_ACRCE	Integrase zinc-binding domain-containing protein	P5673_030384	Acropora cervicornis (Staghorn coral)	190						
CAH3111921.1	A0AAU9WF51	unreviewed	A0AAU9WF51_9CNID	DNA repair protein Rad4	PMEA_00004646	Pocillopora meandrina	1088	cytoplasm [GO:0005737]; nucleotide-excision repair factor 2 complex [GO:0000111]; XPC complex [GO:0071942]	mismatch repair [GO:0006298]; nucleotide-excision repair [GO:0006289]	GO:0000111; GO:0003684; GO:0003697; GO:0005737; GO:0006289; GO:0006298; GO:0071942	damaged DNA binding [GO:0003684]; single-stranded DNA binding [GO:0003697]	cytoplasm [GO:0005737]; nucleotide-excision repair factor 2 complex [GO:0000111]; XPC complex [GO:0071942]; damaged DNA binding [GO:0003684]; single-stranded DNA binding [GO:0003697]; mismatch repair [GO:0006298]; nucleotide-excision repair [GO:0006289]	
KAJ7389279.1	A0A9X0D8Y0	unreviewed	A0A9X0D8Y0_9CNID	Shugoshin C-terminal domain-containing protein	OS493_032436	Desmophyllum pertusum	252						
KAJ7358939.1	A0A9W9YN31	unreviewed	A0A9W9YN31_9CNID	Alpha-type protein kinase domain-containing protein	OS493_020780	Desmophyllum pertusum	217			GO:0004674; GO:0005524	ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]	ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]	
PFX15421.1	A0A2B4RCP5	unreviewed	A0A2B4RCP5_STYPI	Integrase catalytic domain-containing protein	AWC38_SpisGene20355	Stylophora pistillata (Smooth cauliflower coral)	293			GO:0003676	nucleic acid binding [GO:0003676]	nucleic acid binding [GO:0003676]	
CAB4036602.1	A0A7D9LN42	unreviewed	A0A7D9LN42_PARCT	Uncharacterized protein	PACLA_8A011689	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	385						
KAJ8034477.1	A0A9Q1BXD2	unreviewed	A0A9Q1BXD2_HOLLE	Tesmin/TSO1-like CXC domain-containing protein	HOLleu_21334	Holothuria leucospilota (Black long sea cucumber) (Mertensiothuria leucospilota)	1118						
KAK2551338.1	A0AAD9PYJ3	unreviewed	A0AAD9PYJ3_ACRCE	UPF0686 protein C11orf1-like protein	P5673_027733	Acropora cervicornis (Staghorn coral)	268	axoneme [GO:0005930]; motile cilium [GO:0031514]; nucleus [GO:0005634]	flagellated sperm motility [GO:0030317]	GO:0003676; GO:0005634; GO:0005930; GO:0030317; GO:0031514	nucleic acid binding [GO:0003676]	axoneme [GO:0005930]; motile cilium [GO:0031514]; nucleus [GO:0005634]; nucleic acid binding [GO:0003676]; flagellated sperm motility [GO:0030317]	
CAH3110781.1	A0AAU9WFY3	unreviewed	A0AAU9WFY3_9CNID	NACHT domain-containing protein	PMEA_00003819	Pocillopora meandrina	989	cytosol [GO:0005829]; membrane [GO:0016020]		GO:0005829; GO:0016020		cytosol [GO:0005829]; membrane [GO:0016020]	
PFX31133.1	A0A2B4SPX4	unreviewed	A0A2B4SPX4_STYPI	Insulin receptor	insr AWC38_SpisGene4035	Stylophora pistillata (Smooth cauliflower coral)	2588			GO:0004672; GO:0005524	ATP binding [GO:0005524]; protein kinase activity [GO:0004672]	ATP binding [GO:0005524]; protein kinase activity [GO:0004672]	insr
KAK2553498.1	A0AAD9Q2L6	unreviewed	A0AAD9Q2L6_ACRCE	Myb/SANT-like DNA-binding domain-containing protein	P5673_025262	Acropora cervicornis (Staghorn coral)	135						
CAH3156565.1	A0AAU9XSH2	unreviewed	A0AAU9XSH2_9CNID	Uncharacterized protein	PMEA_00029577	Pocillopora meandrina	148						
KAK2552074.1	A0AAD9PZT1	unreviewed	A0AAD9PZT1_ACRCE	Peptidase aspartic putative domain-containing protein	P5673_026819	Acropora cervicornis (Staghorn coral)	961						
KAJ7363573.1	A0A9W9YU18	unreviewed	A0A9W9YU18_9CNID	Uncharacterized protein	OS493_009733	Desmophyllum pertusum	510	membrane [GO:0016020]		GO:0016020		membrane [GO:0016020]	
CAB4036760.1	A0A6S7K4M5	unreviewed	A0A6S7K4M5_PARCT	Transposon Ty3-G Gag-Pol poly	PACLA_8A016166	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	1541		DNA integration [GO:0015074]	GO:0003676; GO:0003964; GO:0004519; GO:0008270; GO:0015074	endonuclease activity [GO:0004519]; nucleic acid binding [GO:0003676]; RNA-directed DNA polymerase activity [GO:0003964]; zinc ion binding [GO:0008270]	endonuclease activity [GO:0004519]; nucleic acid binding [GO:0003676]; RNA-directed DNA polymerase activity [GO:0003964]; zinc ion binding [GO:0008270]; DNA integration [GO:0015074]	
PFX14773.1	A0A2B4RD86	unreviewed	A0A2B4RD86_STYPI	Lactadherin	Mfge8 AWC38_SpisGene21045	Stylophora pistillata (Smooth cauliflower coral)	226						Mfge8
PFX17833.1	A0A2B4RLY3	unreviewed	A0A2B4RLY3_STYPI	Putative RNA-directed DNA polymerase from transposon BS	RTase AWC38_SpisGene17812	Stylophora pistillata (Smooth cauliflower coral)	410			GO:0003964	RNA-directed DNA polymerase activity [GO:0003964]	RNA-directed DNA polymerase activity [GO:0003964]	RTase
KAJ7381052.1	A0A9W9ZG50	unreviewed	A0A9W9ZG50_9CNID	Uncharacterized protein	OS493_000912 OS493_004648 OS493_012388	Desmophyllum pertusum	137						
CAH3035464.1	A0AAU9VTK2	unreviewed	A0AAU9VTK2_9CNID	Tyr recombinase domain-containing protein	PMEA_00017342	Pocillopora meandrina	331		DNA integration [GO:0015074]; DNA recombination [GO:0006310]	GO:0003677; GO:0006310; GO:0015074	DNA binding [GO:0003677]	DNA binding [GO:0003677]; DNA integration [GO:0015074]; DNA recombination [GO:0006310]	
CAB4015056.1	A0A7D9IWK9	unreviewed	A0A7D9IWK9_PARCT	Uncharacterized protein LOC111347121	PACLA_8A015947	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	364		DNA integration [GO:0015074]	GO:0003676; GO:0015074	nucleic acid binding [GO:0003676]	nucleic acid binding [GO:0003676]; DNA integration [GO:0015074]	
PFX18653.1	A0A2B4RPC1	unreviewed	A0A2B4RPC1_STYPI	C2H2-type domain-containing protein	AWC38_SpisGene16958	Stylophora pistillata (Smooth cauliflower coral)	456						
KAK2552133.1	A0AAD9Q018	unreviewed	A0AAD9Q018_ACRCE	Uncharacterized protein	P5673_026890	Acropora cervicornis (Staghorn coral)	481						
CAB4013300.1	A0A7D9ILE4	unreviewed	A0A7D9ILE4_PARCT	Retrovirus-related Pol poly from transposon TNT 1-94	PACLA_8A076514	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	1113		DNA integration [GO:0015074]	GO:0003676; GO:0004190; GO:0008270; GO:0015074	aspartic-type endopeptidase activity [GO:0004190]; nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]	aspartic-type endopeptidase activity [GO:0004190]; nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]; DNA integration [GO:0015074]	
CAH3169297.1	A0AAU9Y5R5	unreviewed	A0AAU9Y5R5_9CNID	Transposase Helix-turn-helix domain-containing protein	PMEA_00011795	Pocillopora meandrina	202						
RMX38331.1	A0A3M6TAI2	unreviewed	A0A3M6TAI2_POCDA	BBSome-interacting protein 1	pdam_00005526	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	69	BBSome [GO:0034464]	cilium assembly [GO:0060271]; receptor localization to non-motile cilium [GO:0097500]	GO:0034464; GO:0060271; GO:0097500		BBSome [GO:0034464]; cilium assembly [GO:0060271]; receptor localization to non-motile cilium [GO:0097500]	
KAK2558843.1	A0AAD9V2I2	unreviewed	A0AAD9V2I2_ACRCE	Uncharacterized protein	P5673_018454	Acropora cervicornis (Staghorn coral)	169						
PFX24920.1	A0A2B4S7Y6	unreviewed	A0A2B4S7Y6_STYPI	RNA-directed DNA polymerase from mobile element jockey	pol AWC38_SpisGene10466	Stylophora pistillata (Smooth cauliflower coral)	710			GO:0003964	RNA-directed DNA polymerase activity [GO:0003964]	RNA-directed DNA polymerase activity [GO:0003964]	pol
CAB3983877.1	A0A7D9HGJ5	unreviewed	A0A7D9HGJ5_PARCT	Tetratricopeptide repeat 28	PACLA_8A021639	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	1291			GO:0003676	nucleic acid binding [GO:0003676]	nucleic acid binding [GO:0003676]	
KAJ7391256.1	A0A9X0D9A1	unreviewed	A0A9X0D9A1_9CNID	Transposase	OS493_019387	Desmophyllum pertusum	578						
KAK2568610.1	A0AAD9VC80	unreviewed	A0AAD9VC80_ACRCE	Uncharacterized protein	P5673_006549	Acropora cervicornis (Staghorn coral)	491						
PFX33002.1	A0A2B4SWP5	unreviewed	A0A2B4SWP5_STYPI	Retrovirus-related Pol polyprotein from transposon TNT 1-94	AWC38_SpisGene2112	Stylophora pistillata (Smooth cauliflower coral)	555		DNA integration [GO:0015074]; DNA recombination [GO:0006310]	GO:0003676; GO:0003887; GO:0003964; GO:0004519; GO:0006310; GO:0015074	DNA-directed DNA polymerase activity [GO:0003887]; endonuclease activity [GO:0004519]; nucleic acid binding [GO:0003676]; RNA-directed DNA polymerase activity [GO:0003964]	DNA-directed DNA polymerase activity [GO:0003887]; endonuclease activity [GO:0004519]; nucleic acid binding [GO:0003676]; RNA-directed DNA polymerase activity [GO:0003964]; DNA integration [GO:0015074]; DNA recombination [GO:0006310]	
PFX32061.1	A0A2B4SQ74	unreviewed	A0A2B4SQ74_STYPI	Protein PAT1-like 1	patl1 AWC38_SpisGene3054	Stylophora pistillata (Smooth cauliflower coral)	1222	nucleus [GO:0005634]; P-body [GO:0000932]	deadenylation-dependent decapping of nuclear-transcribed mRNA [GO:0000290]; DNA integration [GO:0015074]; DNA recombination [GO:0006310]; P-body assembly [GO:0033962]	GO:0000290; GO:0000932; GO:0003677; GO:0003723; GO:0005634; GO:0006310; GO:0015074; GO:0033962	DNA binding [GO:0003677]; RNA binding [GO:0003723]	nucleus [GO:0005634]; P-body [GO:0000932]; DNA binding [GO:0003677]; RNA binding [GO:0003723]; deadenylation-dependent decapping of nuclear-transcribed mRNA [GO:0000290]; DNA integration [GO:0015074]; DNA recombination [GO:0006310]; P-body assembly [GO:0033962]	patl1
KAJ7377172.1	A0A9X0CV48	unreviewed	A0A9X0CV48_9CNID	Spindlin-3	SPIN3 OS493_030371	Desmophyllum pertusum	198		gamete generation [GO:0007276]	GO:0007276		gamete generation [GO:0007276]	SPIN3
KAK2551991.1	A0AAD9Q030	unreviewed	A0AAD9Q030_ACRCE	Uncharacterized protein	P5673_026997	Acropora cervicornis (Staghorn coral)	214						
CAH3123960.1	A0AAU9WSJ5	unreviewed	A0AAU9WSJ5_9CNID	HAT C-terminal dimerisation domain-containing protein	PMEA_00011625	Pocillopora meandrina	323			GO:0046983	protein dimerization activity [GO:0046983]	protein dimerization activity [GO:0046983]	
KAK2550472.1	A0AAD9UUT6	unreviewed	A0AAD9UUT6_ACRCE	Retrovirus-related Pol polyprotein from transposon 17.6	P5673_028835	Acropora cervicornis (Staghorn coral)	952		DNA integration [GO:0015074]	GO:0003676; GO:0004190; GO:0008270; GO:0015074	aspartic-type endopeptidase activity [GO:0004190]; nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]	aspartic-type endopeptidase activity [GO:0004190]; nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]; DNA integration [GO:0015074]	
CAB4016897.1	A0A6S7IGY5	unreviewed	A0A6S7IGY5_PARCT	Uncharacterized protein	PACLA_8A065014	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	413						
CAH3169098.1	A0AAU9Y7D4	unreviewed	A0AAU9Y7D4_9CNID	Uncharacterized protein	PMEA_00010022	Pocillopora meandrina	213						
RMX54819.1	A0A3M6UMJ0	unreviewed	A0A3M6UMJ0_POCDA	Integrase catalytic domain-containing protein	pdam_00022531	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	234		DNA integration [GO:0015074]	GO:0003676; GO:0015074	nucleic acid binding [GO:0003676]	nucleic acid binding [GO:0003676]; DNA integration [GO:0015074]	
KAJ7388304.1	A0A9X0D818	unreviewed	A0A9X0D818_9CNID	C2H2-type domain-containing protein	OS493_038640	Desmophyllum pertusum	246						
PFX12661.1	A0A2B4R4V5	unreviewed	A0A2B4R4V5_STYPI	Putative nuclease HARBI1	harbi1 AWC38_SpisGene23344	Stylophora pistillata (Smooth cauliflower coral)	382	nucleus [GO:0005634]		GO:0004518; GO:0005634; GO:0046872	metal ion binding [GO:0046872]; nuclease activity [GO:0004518]	nucleus [GO:0005634]; metal ion binding [GO:0046872]; nuclease activity [GO:0004518]	harbi1
PFX21076.1	A0A2B4RV76	unreviewed	A0A2B4RV76_STYPI	CCHC-type domain-containing protein	AWC38_SpisGene14448	Stylophora pistillata (Smooth cauliflower coral)	192			GO:0003676; GO:0008270	nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]	nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]	
CAB4011028.1	A0A7D9EK69	unreviewed	A0A7D9EK69_PARCT	Uncharacterized protein	PACLA_8A044667	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	555						
KAK3864573.1	A0AAE1F0N1	unreviewed	A0AAE1F0N1_PETCI	Uncharacterized protein	Pcinc_029756	Petrolisthes cinctipes (Flat porcelain crab)	79						
CAH3114008.1	A0AAU9WIH3	unreviewed	A0AAU9WIH3_9CNID	THIF-type NAD/FAD binding fold domain-containing protein	PMEA_00005995	Pocillopora meandrina	997		cyclic threonylcarbamoyladenosine biosynthetic process [GO:0061504]; proteolysis [GO:0006508]	GO:0006508; GO:0008237; GO:0008641; GO:0046872; GO:0061503; GO:0061504	metal ion binding [GO:0046872]; metallopeptidase activity [GO:0008237]; tRNA threonylcarbamoyladenosine dehydratase [GO:0061503]; ubiquitin-like modifier activating enzyme activity [GO:0008641]	metal ion binding [GO:0046872]; metallopeptidase activity [GO:0008237]; tRNA threonylcarbamoyladenosine dehydratase [GO:0061503]; ubiquitin-like modifier activating enzyme activity [GO:0008641]; cyclic threonylcarbamoyladenosine biosynthetic process [GO:0061504]; proteolysis [GO:0006508]	
